,avg_nighttime_flow,ks_flow_up,ks_flow_down,ks_flow_ml_up,ks_flow_ml_down,ks_flow_ml,ks_occupancy_up,ks_occupancy_down,ks_occupancy_ml_up,ks_occupancy_ml_down,ks_occupancy_ml,Type,y
771917,3.24,1.2120300423138108e-06,1.1590699874557621e-07,1.1590699874557621e-07,2.1601819722931786e-13,6.657385806928597e-104,3.5493236588966483e-05,0.00033005044310849946,8.522774511431384e-16,1.3014479285069932e-32,8.273075916058435e-94,HV,-1
771941,0.12,1.1590699874557621e-07,0.6982502252503169,1.401634093036038e-169,5.8229685535173e-29,4.786653114517815e-34,0.00033005044310849946,0.7667067650024223,7.5072648461109715e-103,1.4527324837068053e-33,1.5507212228858488e-37,HV,-1
764659,0.2,0.6982502252503169,3.563758645331359e-15,4.3682858711461576e-33,2.6637411820421683e-30,2.1012127091701578e-29,0.7667067650024223,1.8472470418103187e-19,4.2915578655425274e-39,4.786653114517815e-34,1.4527324837068053e-33,HV,-1
717738,7.72,3.563758645331359e-15,9.642024586720331e-18,2.9449112249352205e-06,4.54061202082523e-06,0.00033005044310849946,1.8472470418103187e-19,9.60323195352951e-25,1.1590699874557621e-07,1.5528752782838203e-08,0.00011178528333976476,HV,-1
769249,0.08,9.642024586720331e-18,0.8863728099526584,4.786653114517815e-34,7.038201470061761e-43,1.5625396373828271e-34,9.60323195352951e-25,0.9316146421154725,4.736365726008814e-38,9.872297653033551e-52,8.926402876821863e-42,HV,-1
761439,0.2,0.8863728099526584,1.3014479285069932e-32,5.053167175939877e-35,1.5625396373828271e-34,5.327908475744656e-44,0.9316146421154725,4.867742419195571e-121,3.8703874999769725e-45,3.131214759135169e-41,3.1254746451778834e-56,HV,-1
761532,23.6,1.3014479285069932e-32,1.1238344263824481e-31,4.118975856424422e-16,1.7496489473203055e-15,9.642024586720331e-18,4.867742419195571e-121,3.2428031326104125e-108,3.2576011413383126e-31,1.3014479285069932e-32,1.6188636261592282e-35,HV,-1
761448,0.16,1.1238344263824481e-31,0.003215407740347846,1.59942577801157e-28,5.028441612446024e-37,1.4326704453390092e-38,3.2428031326104125e-108,0.19127733096650482,5.1374895898660434e-36,4.2915578655425274e-39,7.006828784570818e-47,HV,-1
769236,0.48,0.003215407740347846,0.9952074388694081,5.8229685535173e-29,2.1917351515813012e-26,2.1012127091701578e-29,0.19127733096650482,0.0023728159574303693,7.038201470061761e-43,4.2915578655425274e-39,1.6188636261592282e-35,HV,-1
769242,0.4,0.9952074388694081,3.841945597167904e-32,5.8229685535173e-29,3.8703874999769725e-45,2.1917351515813012e-26,0.0023728159574303693,5.053167175939877e-35,4.354565666586339e-28,5.415950550882715e-53,5.053167175939877e-35,HV,-1
774106,1.6,3.841945597167904e-32,1.4527324837068053e-33,6.8304146268872276e-77,2.9289359748596516e-87,5.767226876058672e-105,5.053167175939877e-35,1.1238344263824481e-31,8.89236566793229e-95,8.273075916058435e-94,1.947310292354279e-110,HV,-1
772528,0.68,1.4527324837068053e-33,0.9952074388694081,2.5192292563475036e-42,4.2915578655425274e-39,1.4527324837068053e-33,1.1238344263824481e-31,0.057064223622223874,2.185287332053759e-62,4.581617798606835e-48,3.8703874999769725e-45,HV,-1
772457,0.84,0.9952074388694081,5.8229685535173e-29,1.6188636261592282e-35,2.869668865604379e-49,1.273001434273289e-39,0.057064223622223874,2.6637411820421683e-30,1.5507212228858488e-37,1.3666555610256655e-118,8.926402876821863e-42,HV,-1
772533,6.44,5.8229685535173e-29,1.475949845555557e-25,7.691068823747695e-07,9.222878034006115e-09,1.8479696316088673e-09,2.6637411820421683e-30,8.336982992857103e-27,4.3055912093737255e-08,1.0562062574758019e-05,4.2915578655425274e-39,HV,-1
772539,0.96,1.475949845555557e-25,0.13147918885221888,7.065707358075577e-50,1.475949845555557e-25,4.4426543665394945e-18,8.336982992857103e-27,0.22823192819157445,3.2428031326104125e-108,2.4183748761022484e-24,1.4951013308512084e-23,HV,-1
775321,1.12,0.13147918885221888,0.13147918885221888,1.4441813162158956e-14,2.9289359748596516e-87,2.157374287889546e-22,0.22823192819157445,1.2120300423138108e-06,9.357404620757031e-31,4.02969801747861e-167,3.841945597167904e-32,HV,-1
775263,1.2,0.13147918885221888,0.01715995048736122,1.7496489473203055e-15,3.2576011413383126e-31,6.8304146268872276e-77,1.2120300423138108e-06,0.007668141618886344,5.342242438249797e-12,1.6188636261592282e-35,1.4155657124530334e-138,HV,-1
775250,0.6,0.01715995048736122,0.010101005217988925,5.415950550882715e-53,2.0306071725849707e-18,2.1917351515813012e-26,0.007668141618886344,0.0006554171159690627,4.027109006544094e-107,3.670608057778416e-23,9.357404620757031e-31,HV,-1
775191,1.24,0.010101005217988925,1.1590699874557621e-07,2.6637411820421683e-30,,5.165007853947324e-22,0.0006554171159690627,3.181645828005833e-09,5.1374895898660434e-36,,5.053167175939877e-35,HV,-1
775230,1.36,1.1590699874557621e-07,4.844938835298689e-07,2.0759331623867817e-17,1.9749961157727357e-16,,3.181645828005833e-09,1.0918261406495755e-10,8.174068160010661e-20,9.206783150259314e-19,,HV,-1
775266,1.16,4.844938835298689e-07,0.7667067650024223,,5.8229685535173e-29,7.20215097957018e-15,1.0918261406495755e-10,0.8304634168517532,,1.6149739485228108e-36,2.157374287889546e-22,HV,-1
775193,1.04,0.7667067650024223,1.2120300423138108e-06,1.9749961157727357e-16,3.5876209380595414e-20,1.1238344263824481e-31,0.8304634168517532,5.342242438249797e-12,2.8875365205513346e-21,7.51492545397327e-30,2.6637411820421683e-30,HV,-1
775205,10.52,1.2120300423138108e-06,4.1407391555186358e-19,4.4339224609674195e-17,0.02213087446680441,3.340855716867488e-11,5.342242438249797e-12,3.780982629046643e-25,1.880854479644123e-07,0.03604044231430257,1.4441813162158956e-14,HV,-1
767264,1.0,4.1407391555186358e-19,5.672737421572143e-14,1.6149739485228108e-36,3.7390849302645935e-40,2.1917351515813012e-26,3.780982629046643e-25,4.118975856424422e-16,1.027010718195644e-45,2.9025390393525483e-65,9.357404620757031e-31,HV,-1
775226,13.32,5.672737421572143e-14,1.4951013308512084e-23,2.9449112249352205e-06,1.065359541719866e-09,3.5876209380595414e-20,4.118975856424422e-16,3.2576011413383126e-31,4.844938835298689e-07,1.8961536661976062e-06,3.1437787896692656e-27,HV,-1
762565,0.84,1.4951013308512084e-23,0.22823192819157445,2.869668865604379e-49,5.053167175939877e-35,1.6149739485228108e-36,3.2576011413383126e-31,0.8304634168517532,8.158025930448504e-83,2.869668865604379e-49,7.038201470061761e-43,HV,-1
762567,0.88,0.22823192819157445,0.5585594327069068,1.5507212228858488e-37,1.4527324837068053e-33,5.1374895898660434e-36,0.8304634168517532,1.065359541719866e-09,1.5507212228858488e-37,7.038201470061761e-43,2.5192292563475036e-42,HV,-1
762569,0.96,0.5585594327069068,0.8863728099526584,1.6149739485228108e-36,1.087429621777175e-40,5.053167175939877e-35,1.065359541719866e-09,3.462166085630029e-10,1.6116173607689716e-70,2.707778156757584e-71,9.458659034036942e-70,HV,-1
762571,0.76,0.8863728099526584,0.028341477459888353,1.6149739485228108e-36,7.038201470061761e-43,8.926402876821863e-42,3.462166085630029e-10,4.54061202082523e-06,1.8013198182556788e-47,7.038201470061761e-43,1.7207433867727158e-50,HV,-1
762573,0.52,0.028341477459888353,0.7667067650024223,1.8013198182556788e-47,4.321870695403196e-89,1.8013198182556788e-47,4.54061202082523e-06,0.010101005217988925,2.9025390393525483e-65,4.091039708940217e-126,1.4214899107395567e-55,HV,-1
771769,0.6,0.7667067650024223,,1.7207433867727158e-50,,9.369350799545515e-96,0.010101005217988925,,1.8013198182556788e-47,,1.051485277589484e-112,HV,-1
771827,0.48,,0.9990098806936499,,8.522774511431384e-16,7.20215097957018e-15,,0.22823192819157445,,1.4441813162158956e-14,3.563758645331359e-15,HV,-1
764665,0.4,0.9990098806936499,0.9990098806936499,2.873397022937326e-14,9.395122187563397e-17,1.7496489473203055e-15,0.22823192819157445,0.15915169261452353,4.4339224609674195e-17,9.642024586720331e-18,4.4339224609674195e-17,HV,-1
771866,0.32,0.9990098806936499,2.4333925226320105e-172,4.118975856424422e-16,1.3837308587101595e-141,2.0759331623867817e-17,0.15915169261452353,1.401634093036038e-169,5.672737421572143e-14,8.158025930448504e-83,4.118975856424422e-16,HV,-1
771916,269.6,2.4333925226320105e-172,2.4333925226320105e-172,2.4333925226320105e-172,2.4333925226320105e-172,1.2635248696019947e-160,1.401634093036038e-169,1.1044797811206247e-162,1.401634093036038e-169,1.157806096907046e-135,1.3666555610256655e-118,HV,-1
771940,0.6,2.4333925226320105e-172,0.6280441779187196,4.558172240456995e-140,9.206783150259314e-19,8.936182712091501e-23,1.1044797811206247e-162,0.15915169261452353,4.350203988701025e-81,8.174068160010661e-20,9.60323195352951e-25,HV,-1
718260,0.12,0.6280441779187196,0.9952074388694081,8.336982992857103e-27,2.157374287889546e-22,5.165007853947324e-22,0.15915169261452353,0.5585594327069068,3.841945597167904e-32,3.2576011413383126e-31,9.60323195352951e-25,HV,-1
769250,0.16,0.9952074388694081,0.9990098806936499,1.4951013308512084e-23,2.6637411820421683e-30,6.0386087815401604e-24,0.5585594327069068,0.31778103283453074,9.357404620757031e-31,1.273001434273289e-39,5.053167175939877e-35,HV,-1
761523,0.08,0.9990098806936499,0.9990098806936499,1.4951013308512084e-23,4.3682858711461576e-33,9.357404620757031e-31,0.31778103283453074,0.0878469342643513,1.59942577801157e-28,1.6149739485228108e-36,1.3014479285069932e-32,HV,-1
761440,0.12,0.9990098806936499,0.9990098806936499,3.841945597167904e-32,2.1917351515813012e-26,1.6188636261592282e-35,0.0878469342643513,0.6982502252503169,8.926402876821863e-42,1.3014479285069932e-32,2.6967458683474243e-46,HV,-1
761531,0.12,0.9990098806936499,1.0918261406495755e-10,1.4527324837068053e-33,8.522774511431384e-16,1.475949845555557e-25,0.6982502252503169,1.9749961157727357e-16,3.7390849302645935e-40,9.395122187563397e-17,8.336982992857103e-27,HV,-1
718270,6.56,1.0918261406495755e-10,6.062430861827832e-11,3.1437787896692656e-27,2.8875365205513346e-21,1.7496489473203055e-15,1.9749961157727357e-16,3.563758645331359e-15,1.4441813162158956e-14,1.880854479644123e-07,0.00011178528333976476,HV,-1
718276,0.2,6.062430861827832e-11,0.9990098806936499,7.20215097957018e-15,1.5617752839811438e-20,9.206783150259314e-19,3.563758645331359e-15,0.31778103283453074,7.20215097957018e-15,4.1407391555186358e-19,9.206783150259314e-19,HV,-1
718480,0.12,0.9990098806936499,1.8472470418103187e-19,8.174068160010661e-20,2.0759331623867817e-17,8.936182712091501e-23,0.31778103283453074,4.736365726008814e-38,5.712209738808767e-26,1.8472470418103187e-19,8.336982992857103e-27,HV,-1
762600,11.64,1.8472470418103187e-19,4.1407391555186358e-19,0.028341477459888353,1.8961536661976062e-06,0.057064223622223874,4.736365726008814e-38,5.028441612446024e-37,0.00033005044310849946,0.013212113036973965,7.691068823747695e-07,HV,-1
767847,0.12,4.1407391555186358e-19,0.9999961756804284,1.9749961157727357e-16,2.0306071725849707e-18,1.475949845555557e-25,5.028441612446024e-37,0.8863728099526584,4.4339224609674195e-17,1.8472470418103187e-19,5.8229685535173e-29,HV,-1
761538,0.08,0.9999961756804284,0.6982502252503169,2.1917351515813012e-26,4.4339224609674195e-17,8.174068160010661e-20,0.8863728099526584,0.028341477459888353,4.786653114517815e-34,8.936182712091501e-23,2.157374287889546e-22,HV,-1
764596,0.04,0.6982502252503169,1.4441813162158956e-14,1.9749961157727357e-16,1.1238344263824481e-31,1.1112747154054147e-13,0.028341477459888353,7.691068823747695e-07,3.563758645331359e-15,4.736365726008814e-38,3.563758645331359e-15,HV,-1
769221,3.56,1.4441813162158956e-14,1.8961536661976062e-06,7.038201470061761e-43,,2.9025390393525483e-65,7.691068823747695e-07,2.9449112249352205e-06,1.6149739485228108e-36,,5.555278351293943e-61,HV,-1
776845,5.24,1.8961536661976062e-06,3.5876209380595414e-20,1.3436456959073252e-59,2.3253806034982667e-52,,2.9449112249352205e-06,3.462166085630029e-10,2.8393015726534797e-54,1.273001434273289e-39,,HV,-1
769235,0.44,3.5876209380595414e-20,9.917529278929078e-12,,1.5150272731082582e-12,1.5150272731082582e-12,3.462166085630029e-10,1.4951013308512084e-23,,4.118975856424422e-16,8.174068160010661e-20,HV,-1
769238,10.56,9.917529278929078e-12,4.3055912093737255e-08,0.22823192819157445,,0.8304634168517532,1.4951013308512084e-23,7.975937231442947e-13,0.3706474470171066,,0.0057802406426275136,HV,-1
771955,1.56,4.3055912093737255e-08,1.880854479644123e-07,4.3055912093737255e-08,1.4951013308512084e-23,,7.975937231442947e-13,2.0306071725849707e-18,9.222878034006115e-09,1.1112747154054147e-13,,HV,-1
774108,9.08,1.880854479644123e-07,3.100286222933406e-80,,4.3682858711461576e-33,4.2915578655425274e-39,2.0306071725849707e-18,7.325294280377921e-73,,1.550147223214658e-64,3.8703874999769725e-45,HV,-1
774105,1.08,3.100286222933406e-80,1.6149739485228108e-36,4.878293410200004e-106,8.158025930448504e-83,3.3799574079262145e-116,7.325294280377921e-73,1.5507212228858488e-37,3.2428031326104125e-108,9.396684070010982e-100,4.091039708940217e-126,HV,-1
774112,0.36,1.6149739485228108e-36,0.984904522198453,1.273001434273289e-39,2.6637411820421683e-30,1.4951013308512084e-23,1.5507212228858488e-37,0.9990098806936499,3.1254746451778834e-56,1.273001434273289e-39,4.3682858711461576e-33,HV,-1
772529,0.36,0.984904522198453,0.9998945640423377,1.4951013308512084e-23,1.6149739485228108e-36,7.51492545397327e-30,0.9990098806936499,0.02213087446680441,5.053167175939877e-35,2.6967458683474243e-46,3.131214759135169e-41,HV,-1
772456,0.44,0.9998945640423377,0.9998945640423377,9.357404620757031e-31,1.273001434273289e-39,1.6149739485228108e-36,0.02213087446680441,0.9998945640423377,1.1238344263824481e-31,6.657385806928597e-104,4.736365726008814e-38,HV,-1
772532,0.48,0.9998945640423377,0.6982502252503169,1.5507212228858488e-37,1.4951013308512084e-23,8.926402876821863e-42,0.9998945640423377,2.9449112249352205e-06,1.5507212228858488e-37,1.5150272731082582e-12,4.027109006544094e-107,HV,-1
775290,0.68,0.6982502252503169,0.057064223622223874,4.2915578655425274e-39,,5.165007853947324e-22,2.9449112249352205e-06,0.0012649386262903305,1.157806096907046e-135,,3.1437787896692656e-27,HV,-1
775276,0.52,0.057064223622223874,0.984904522198453,2.1601819722931786e-13,1.0918261406495755e-10,,0.0012649386262903305,0.19127733096650482,1.7496489473203055e-15,7.20215097957018e-15,,HV,-1
775280,0.56,0.984904522198453,1.202454500904565e-158,,5.555278351293943e-61,3.340855716867488e-11,0.19127733096650482,1.401634093036038e-169,,1.1044797811206247e-162,2.1601819722931786e-13,HV,-1
775262,151.68,1.202454500904565e-158,1.2635248696019947e-160,6.9641440763995995e-155,7.325294280377921e-73,5.555278351293943e-61,1.401634093036038e-169,1.401634093036038e-169,2.4333925226320105e-172,2.4920493162988327e-151,5.079324882466895e-115,HV,-1
775251,1.4,1.2635248696019947e-160,7.681152510188974e-05,2.923818974769738e-75,5.712209738808767e-26,1.3014479285069932e-32,1.401634093036038e-169,0.00046676589861970356,7.733242540770049e-133,2.1012127091701578e-29,5.053167175939877e-35,HV,-1
775240,0.68,7.681152510188974e-05,0.270329069484192,1.2263118062588385e-21,3.563758645331359e-15,7.975937231442947e-13,0.00046676589861970356,8.336982992857103e-27,3.1437787896692656e-27,4.4339224609674195e-17,1.8472470418103187e-19,HV,-1
766954,0.72,0.270329069484192,0.5585594327069068,9.642024586720331e-18,1.065359541719866e-09,2.8875365205513346e-21,8.336982992857103e-27,5.165007853947324e-22,2.185287332053759e-62,1.9464052738002656e-43,1.550147223214658e-64,HV,-1
775214,0.68,0.5585594327069068,2.873397022937326e-14,1.1751744523287492e-27,,3.462166085630029e-10,5.165007853947324e-22,2.1601819722931786e-13,4.4426543665394945e-18,,9.917529278929078e-12,HV,-1
767258,0.24,2.873397022937326e-14,2.7637365383711114e-122,3.2576011413383126e-31,7.006828784570818e-47,,2.1601819722931786e-13,9.791415221651458e-157,3.841945597167904e-32,9.782769088604502e-67,,HV,-1
767260,99.84,2.7637365383711114e-122,2.7637365383711114e-122,,6.006198800967884e-82,6.48750144084547e-59,9.791415221651458e-157,7.710155540109073e-165,,2.923818974769738e-75,3.131214759135169e-41,HV,-1
765169,0.28,2.7637365383711114e-122,0.0023728159574303693,1.458416016977075e-57,2.3253806034982667e-52,1.1528582747036722e-48,7.710155540109073e-165,0.00046676589861970356,1.0204802729413189e-77,1.458416016977075e-57,6.79164321631481e-57,HV,-1
767054,0.28,0.0023728159574303693,6.389935598753055e-55,6.48750144084547e-59,3.8703874999769725e-45,2.185287332053759e-62,0.00046676589861970356,1.1087457832104336e-61,9.782769088604502e-67,1.027010718195644e-45,9.782769088604502e-67,HV,-1
717822,14.08,6.389935598753055e-55,1.027010718195644e-45,0.0057802406426275136,0.31778103283453074,0.0878469342643513,1.1087457832104336e-61,5.364035185661794e-66,0.01715995048736122,9.395122187563397e-17,4.3055912093737255e-08,HV,-1
764615,0.28,1.027010718195644e-45,0.42876959833128964,1.273001434273289e-39,8.926402876821863e-42,2.5192292563475036e-42,5.364035185661794e-66,0.7667067650024223,7.065707358075577e-50,5.555278351293943e-61,1.1528582747036722e-48,HV,-1
762604,0.24,0.42876959833128964,0.028341477459888353,1.1528582747036722e-48,1.7207433867727158e-50,4.1445862219041754e-51,0.7667067650024223,2.386791561924706e-05,7.006828784570818e-47,4.1445862219041754e-51,3.0945381872832893e-58,HV,-1
768625,0.28,0.028341477459888353,0.9644366597493446,1.1087457832104336e-61,1.6116173607689716e-70,1.3436456959073252e-59,2.386791561924706e-05,0.03604044231430257,1.5013029860369303e-78,1.0898737981738669e-83,3.1257827362111793e-68,HV,-1
771809,0.2,0.9644366597493446,0.9998945640423377,2.7490037202279307e-60,5.327908475744656e-44,2.707778156757584e-71,0.03604044231430257,0.15915169261452353,3.0945381872832893e-58,4.2915578655425274e-39,4.5026812211453965e-76,HV,-1
762606,0.28,0.9998945640423377,0.9999999786717801,7.325294280377921e-73,7.006828784570818e-47,1.4434641905651822e-44,0.15915169261452353,0.42876959833128964,8.158025930448504e-83,2.3253806034982667e-52,7.006828784570818e-47,HV,-1
762608,0.32,0.9999999786717801,,1.9464052738002656e-43,,2.6967458683474243e-46,0.42876959833128964,,8.926402876821863e-42,,1.8013198182556788e-47,HV,-1
767321,0.52,,2.4183748761022484e-24,,2.4183748761022484e-24,4.3682858711461576e-33,,4.3682858711461576e-33,,5.053167175939877e-35,1.027010718195644e-45,HV,-1
766508,3.36,2.4183748761022484e-24,6.0386087815401604e-24,0.00023171683026536511,0.004326422589915993,0.00046676589861970356,4.3682858711461576e-33,9.357404620757031e-31,0.0017386399220547539,0.00011178528333976476,0.0009137765599866648,HV,-1
766510,0.64,6.0386087815401604e-24,0.999999999996632,1.4951013308512084e-23,5.327908475744656e-44,2.1917351515813012e-26,9.357404620757031e-31,0.4916898698540652,9.357404620757031e-31,3.100286222933406e-80,4.354565666586339e-28,HV,-1
766512,0.64,0.999999999996632,0.9999961756804284,3.780982629046643e-25,5.1374895898660434e-36,7.038201470061761e-43,0.4916898698540652,5.437178785887903e-09,9.357404620757031e-31,1.1528582747036722e-48,8.158025930448504e-83,HV,-1
766514,0.64,0.9999961756804284,3.2576011413383126e-31,5.327908475744656e-44,4.2915578655425274e-39,1.6149739485228108e-36,5.437178785887903e-09,3.1437787896692656e-27,2.185287332053759e-62,3.841945597167904e-32,5.053167175939877e-35,HV,-1
766518,8.32,3.2576011413383126e-31,1.6149739485228108e-36,0.00046676589861970356,1.2120300423138108e-06,1.8961536661976062e-06,3.1437787896692656e-27,1.24716984967022e-53,1.1590699874557621e-07,0.03604044231430257,0.00046676589861970356,HV,-1
766520,0.52,1.6149739485228108e-36,0.9990098806936499,7.038201470061761e-43,7.006828784570818e-47,8.926402876821863e-42,1.24716984967022e-53,3.181645828005833e-09,1.458416016977075e-57,9.458659034036942e-70,7.065707358075577e-50,HV,-1
762649,0.52,0.9990098806936499,0.4916898698540652,8.926402876821863e-42,7.006828784570818e-47,3.8703874999769725e-45,3.181645828005833e-09,0.15915169261452353,4.3682858711461576e-33,1.273001434273289e-39,7.038201470061761e-43,HV,-1
762610,0.36,0.4916898698540652,1.458416016977075e-57,1.027010718195644e-45,3.0945381872832893e-58,2.6967458683474243e-46,0.15915169261452353,1.3436456959073252e-59,2.6967458683474243e-46,3.1257827362111793e-68,1.4434641905651822e-44,HV,-1
762612,11.32,1.458416016977075e-57,1.2263118062588385e-21,7.20215097957018e-15,8.174068160010661e-20,1.1590699874557621e-07,1.3436456959073252e-59,1.5617752839811438e-20,8.174068160010661e-20,5.712209738808767e-26,1.8479696316088673e-09,HV,-1
766852,9.24,1.2263118062588385e-21,3.7390849302645935e-40,7.20215097957018e-15,,0.0057802406426275136,1.5617752839811438e-20,3.131214759135169e-41,2.1601819722931786e-13,,0.15915169261452353,HV,-1
763464,0.24,3.7390849302645935e-40,0.8304634168517532,5.327908475744656e-44,1.4326704453390092e-38,,3.131214759135169e-41,0.42876959833128964,7.038201470061761e-43,4.736365726008814e-38,,HV,-1
762616,0.24,0.8304634168517532,0.984904522198453,,1.4214899107395567e-55,4.736365726008814e-38,0.42876959833128964,0.0057802406426275136,,6.389935598753055e-55,2.5192292563475036e-42,HV,-1
717876,0.24,0.984904522198453,9.222878034006115e-09,3.7390849302645935e-40,,3.0945381872832893e-58,0.0057802406426275136,1.1112747154054147e-13,2.3253806034982667e-52,,3.1257827362111793e-68,HV,-1
717882,0.4,9.222878034006115e-09,0.15915169261452353,4.3682858711461576e-33,5.1374895898660434e-36,,1.1112747154054147e-13,0.02213087446680441,1.6149739485228108e-36,3.8703874999769725e-45,,HV,-1
717892,0.76,0.15915169261452353,0.9990098806936499,,4.354565666586339e-28,2.6637411820421683e-30,0.02213087446680441,0.07105129403332416,,1.59942577801157e-28,4.736365726008814e-38,HV,-1
717899,0.84,0.9990098806936499,0.13147918885221888,1.1238344263824481e-31,,5.8229685535173e-29,0.07105129403332416,4.54061202082523e-06,1.027010718195644e-45,,4.736365726008814e-38,HV,-1
762686,1.44,0.13147918885221888,0.02213087446680441,6.743148868801961e-21,6.743148868801961e-21,,4.54061202082523e-06,0.003215407740347846,4.4426543665394945e-18,1.8472470418103187e-19,,HV,-1
775691,0.92,0.02213087446680441,0.15915169261452353,,7.51492545397327e-30,1.4527324837068053e-33,0.003215407740347846,0.0006554171159690627,,3.2576011413383126e-31,4.786653114517815e-34,HV,-1
762643,0.96,0.15915169261452353,,3.8703874999769725e-45,,7.038201470061761e-43,0.0006554171159690627,,2.8393015726534797e-54,,9.872297653033551e-52,HV,-1
766522,0.84,,0.984904522198453,,3.5876209380595414e-20,5.165007853947324e-22,,0.42876959833128964,,7.51492545397327e-30,2.5192292563475036e-42,HV,-1
766525,0.68,0.984904522198453,0.9998945640423377,1.2263118062588385e-21,3.670608057778416e-23,4.1407391555186358e-19,0.42876959833128964,0.3706474470171066,1.4527324837068053e-33,4.2915578655425274e-39,1.4951013308512084e-23,HV,-1
766532,0.76,0.9998945640423377,0.270329069484192,2.0306071725849707e-18,3.5876209380595414e-20,2.8875365205513346e-21,0.3706474470171066,0.6280441779187196,4.1407391555186358e-19,3.1437787896692656e-27,5.053167175939877e-35,HV,-1
766534,0.72,0.270329069484192,0.999999999996632,2.4183748761022484e-24,3.1437787896692656e-27,6.0386087815401604e-24,0.6280441779187196,0.22823192819157445,5.053167175939877e-35,1.475949845555557e-25,5.8229685535173e-29,HV,-1
766538,0.72,0.999999999996632,0.999999999996632,6.0386087815401604e-24,1.5625396373828271e-34,3.1437787896692656e-27,0.22823192819157445,0.984904522198453,3.670608057778416e-23,7.065707358075577e-50,1.8472470418103187e-19,HV,-1
762648,0.72,0.999999999996632,0.9998945640423377,8.336982992857103e-27,1.6149739485228108e-36,3.841945597167904e-32,0.984904522198453,0.4916898698540652,2.8875365205513346e-21,1.6149739485228108e-36,2.3253806034982667e-52,HV,-1
762657,0.72,0.9998945640423377,4.54061202082523e-06,4.786653114517815e-34,7.038201470061761e-43,5.1374895898660434e-36,0.4916898698540652,4.3055912093737255e-08,6.48750144084547e-59,2.8393015726534797e-54,1.087429621777175e-40,HV,-1
717889,1.04,4.54061202082523e-06,0.9998945640423377,5.165007853947324e-22,2.157374287889546e-22,1.475949845555557e-25,4.3055912093737255e-08,0.31778103283453074,1.2263118062588385e-21,5.165007853947324e-22,1.3014479285069932e-32,HV,-1
762675,1.12,0.9998945640423377,0.999999999996632,3.780982629046643e-25,2.157374287889546e-22,6.743148868801961e-21,0.31778103283453074,0.9999999786717801,1.273001434273289e-39,3.841945597167904e-32,1.59942577801157e-28,HV,-1
717902,1.24,0.999999999996632,0.984904522198453,1.2263118062588385e-21,2.8875365205513346e-21,8.936182712091501e-23,0.9999999786717801,0.270329069484192,1.59942577801157e-28,3.1437787896692656e-27,1.3014479285069932e-32,HV,-1
717916,1.28,0.984904522198453,0.9999999999999998,5.165007853947324e-22,1.5617752839811438e-20,6.743148868801961e-21,0.270329069484192,0.22823192819157445,1.59942577801157e-28,3.780982629046643e-25,8.936182712091501e-23,HV,-1
764019,1.16,0.9999999999999998,0.0023728159574303693,8.174068160010661e-20,1.2263118062588385e-21,1.8472470418103187e-19,0.22823192819157445,0.19127733096650482,1.1751744523287492e-27,5.1374895898660434e-36,5.8229685535173e-29,HV,-1
775692,0.88,0.0023728159574303693,1.1590699874557621e-07,1.1238344263824481e-31,,1.5625396373828271e-34,0.19127733096650482,1.0918261406495755e-10,2.1012127091701578e-29,,1.6149739485228108e-36,HV,-1
766930,4.56,1.1590699874557621e-07,5.437178785887903e-09,9.782769088604502e-67,2.4333925226320105e-172,,1.0918261406495755e-10,8.522774511431384e-16,3.131214759135169e-41,2.619288474851928e-146,,HV,-1
766936,0.52,5.437178785887903e-09,3.340855716867488e-11,,5.028441612446024e-37,2.4333925226320105e-172,8.522774511431384e-16,9.917529278929078e-12,,1.4326704453390092e-38,4.02969801747861e-167,HV,-1
763687,5.2,3.340855716867488e-11,,2.4333925226320105e-172,,2.5192292563475036e-42,9.917529278929078e-12,,2.4333925226320105e-172,,3.7390849302645935e-40,HV,-1
